,id,vertical,x,y,v01,v02,v03,v04,v05,v06,v07,v08,v09,vsup,vm,area_i,caudal_i,perimetro_i,timestamp,updated,fk_id,user_id
8536,14725,11.0,11.0,-0.222,,,,0.348,,,,,,0.8,0.348,0.111,0.039,1.01,2019-02-06 12:39:20,2019-02-06 12:39:20,1301,1
8537,14726,12.0,11.0,0.0,,,,,,,,,,,,0.0,,0.222,2019-02-06 12:39:20,2019-02-06 12:39:20,1301,1
8538,14727,1.0,0.0,0.0,,,,,,,,,,0.2,0.16,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8539,14728,2.0,2.15,-0.245,,,,0.443,,,,,,1.0,0.443,0.368,0.163,2.164,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8540,14729,3.0,3.0,-0.318,,,,0.845,,,,,,1.7,0.845,0.294,0.248,0.853,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8541,14730,4.0,4.0,-0.421,,,,0.832,,,,,,1.6,0.832,0.421,0.35,1.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8542,14731,5.0,5.0,-0.296,,,,1.069,,,,,,2.0,1.069,0.296,0.316,1.008,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8543,14732,6.0,6.0,-0.447,,,,0.139,,,,,,1.5,0.139,0.447,0.062,1.011,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8544,14733,7.0,7.0,-0.38,,,,0.797,,,,,,1.5,0.797,0.38,0.303,1.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8545,14734,8.0,8.0,-0.422,,,,0.861,,,,,,1.8,0.861,0.422,0.363,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8546,14735,9.0,9.0,-0.381,,,,0.8,,,,,,1.3,0.8,0.381,0.305,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8547,14736,10.0,10.0,-0.344,,,,0.729,,,,,,1.2,0.729,0.344,0.251,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8548,14737,11.0,11.0,-0.365,,,,0.442,,,,,,0.8,0.442,0.182,0.08,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8549,14738,12.0,11.0,0.0,,,,,,,,,,,,0.0,,0.365,2019-02-06 12:39:20,2019-02-06 12:39:20,1358,1
8550,14739,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8551,14740,2.0,0.0,-0.274,,,,0.207,,,,,,0.3,0.207,0.052,0.011,0.274,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8552,14741,3.0,0.38,-0.346,,,,0.214,,,,,,0.4,0.214,0.131,0.028,0.387,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8553,15464,4.0,0.76,-0.324,,,,0.414,,,,,,0.8,0.414,0.123,0.051,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8554,15465,5.0,1.14,-0.365,,,,0.646,,,,,,0.8,0.646,0.139,0.09,0.382,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8555,15466,6.0,1.52,-0.382,,,,0.622,,,,,,0.9,0.622,0.145,0.09,0.38,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8556,15467,7.0,1.9,-0.325,,,,0.67,,,,,,0.9,0.67,0.123,0.082,0.384,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8557,15468,8.0,2.28,-0.243,,,,0.994,,,,,,1.1,0.994,0.092,0.091,0.389,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8558,15469,9.0,2.66,-0.282,,,,1.065,,,,,,1.7,1.065,0.107,0.114,0.382,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8559,15470,10.0,3.04,-0.279,,,,1.165,,,,,,1.5,1.165,0.106,0.123,0.38,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8560,15471,11.0,3.42,-0.313,,,,1.171,,,,,,0.8,1.171,0.119,0.139,0.382,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8561,15472,12.0,3.8,-0.372,,,,0.861,,,,,,1.5,0.861,0.071,0.061,0.385,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8562,15473,13.0,3.8,0.0,,,,,,,,,,,,0.0,,0.372,2019-02-06 12:39:20,2019-02-06 12:39:20,1527,1
8563,16201,4.0,0.76,-0.379,,,,0.365,,,,,,0.7,0.365,0.072,0.026,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1640,1
8564,16202,2.0,1.14,-0.357,,,,0.51,,,,,,0.8,0.51,0.068,0.035,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1640,1
8565,16203,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8566,16204,2.0,0.0,-0.274,,,,,,,,,,0.5,0.4,0.052,0.021,0.274,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8567,16205,3.0,0.38,-0.337,,,,0.299,,,,,,0.4,0.299,0.128,0.038,0.385,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8568,16206,4.0,0.76,-0.379,,,,0.365,,,,,,0.7,0.365,0.144,0.053,0.382,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8569,16207,5.0,1.14,-0.357,,,,0.51,,,,,,0.8,0.51,0.136,0.069,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8570,16208,6.0,1.52,-0.388,,,,0.548,,,,,,1.1,0.548,0.147,0.081,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8571,16209,7.0,1.9,-0.372,,,,0.674,,,,,,1.1,0.674,0.141,0.095,0.38,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8572,16210,8.0,2.28,-0.418,,,,0.538,,,,,,1.5,0.538,0.159,0.086,0.383,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8573,16211,9.0,2.66,-0.374,,,,0.847,,,,,,1.5,0.847,0.142,0.12,0.383,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8574,16212,10.0,3.04,-0.278,,,,1.138,,,,,,1.0,1.138,0.106,0.121,0.392,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8575,16213,11.0,3.42,-0.255,,,,1.353,,,,,,0.8,1.353,0.097,0.131,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8576,16214,12.0,3.8,-0.277,,,,1.216,,,,,,0.8,1.216,0.053,0.064,0.381,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8577,16215,13.0,3.8,0.0,,,,,,,,,,,,0.0,,0.277,2019-02-06 12:39:20,2019-02-06 12:39:20,1641,1
8578,16940,1.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8579,16941,2.0,0.4,-0.12,,,,1.3,,,,,,1.8,1.3,0.048,0.062,0.418,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8580,16942,3.0,0.8,-0.462,,,,1.08,,,,,,2.3,1.08,0.185,0.2,0.526,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8581,16943,4.0,1.2,-0.26,,,,0.98,,,,,,2.2,0.98,0.104,0.102,0.448,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8582,16944,5.0,1.6,-0.33,,,,0.524,,,,,,1.5,0.524,0.132,0.069,0.406,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8583,16945,6.0,2.0,-0.413,,,,0.55,,,,,,1.4,0.55,0.165,0.091,0.409,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8584,16946,7.0,2.4,-0.347,,,,0.647,,,,,,1.3,0.647,0.139,0.09,0.405,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8585,16947,8.0,2.8,-0.46,,,,0.937,,,,,,1.6,0.937,0.184,0.172,0.416,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8586,16948,9.0,3.2,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.61,2019-02-06 12:39:20,2019-02-06 12:39:20,1753,1
8587,16950,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8588,16951,2.0,0.0,-0.39,,,,,,,,,,1.5,1.2,0.195,0.234,0.39,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8589,16952,3.0,1.0,-0.38,,,,,,,,,,1.6,1.28,0.38,0.486,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8590,16953,4.0,2.0,-0.39,,,,,,,,,,1.8,1.44,0.39,0.562,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8591,16954,5.0,3.0,-0.39,,,,,,,,,,2.1,1.68,0.39,0.655,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8592,16955,6.0,4.0,-0.4,,,,,,,,,,1.9,1.52,0.314,0.477,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8593,16956,7.0,4.57,-0.39,,,,,,,,,,1.5,1.2,0.111,0.133,0.57,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8594,16957,8.0,4.57,0.0,,,,,,,,,,,,0.0,,0.39,2019-02-06 12:39:20,2019-02-06 12:39:20,1754,1
8595,16958,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8596,16959,1.0,0.0,-0.35,,,,0.87,,,,,,,,0.385,,0.35,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8597,16960,2.0,2.2,-0.48,,,,0.638,,,,,,,,1.032,,2.204,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8598,16961,3.0,4.3,-0.44,,,,0.812,,,,,,,,0.924,,2.1,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8599,16962,4.0,6.4,-0.44,,,,0.754,,,,,,,,0.946,,2.1,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8600,16963,5.0,8.6,-0.54,,,,0.812,,,,,,,,1.161,,2.202,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8601,16964,6.0,10.7,-0.58,,,,0.812,,,,,,,,1.218,,2.1,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8602,16965,7.0,12.8,-0.91,,,,0.87,,,,,,,,1.911,,2.126,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8603,16966,8.0,14.9,-1.02,,,,0.986,,,,,,,,2.142,,2.103,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8604,16967,9.0,17.0,-0.9,,,,0.928,,,,,,,,1.89,,2.103,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8605,16968,10.0,19.1,-0.2,,,,0.58,,,,,,,,0.21,,2.214,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8606,16969,11.0,19.1,0.0,,,,0.0,,,,,,,,0.0,,0.2,2019-02-06 12:39:20,2019-02-06 12:39:20,1757,1
8607,16970,0.0,6.2,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8608,16971,1.0,6.2,-0.72,,0.0,,0.384,,,,0.0,,0.54,0.384,1.08,0.415,0.72,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8609,16972,2.0,9.2,-1.27,,0.605,,0.702,,,,0.77,,0.9,0.695,3.81,2.648,3.05,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8610,16973,3.0,12.2,-1.6,,0.782,,0.98,,,,1.043,,1.3,0.946,4.8,4.541,3.018,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8611,16974,4.0,15.2,-1.6,,0.92,,1.273,,,,1.62,,1.7,1.272,4.8,6.106,3.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8612,16975,5.0,18.2,-1.75,,1.02,,1.54,,,,1.63,,2.0,1.433,5.25,7.523,3.004,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8613,16976,6.0,21.2,-2.2,,0.888,,1.36,,,,1.47,,1.8,1.27,6.38,8.103,3.034,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8614,16977,7.0,24.0,-2.41,,0.05,,0.3,,,,0.8,,1.08,0.362,5.423,1.963,2.808,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8615,16978,8.0,25.7,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,2.949,2019-02-06 12:39:20,2019-02-06 12:39:20,1758,1
8616,16979,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8617,16980,1.0,0.0,-0.053,,,,0.253,,,,,,,,0.014,,0.053,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8618,16981,2.0,0.528,-0.175,,,,0.421,,,,,,,,0.092,,0.542,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8619,16982,3.0,1.057,-0.214,,,,0.34,,,,,,,,0.113,,0.53,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8620,16983,4.0,1.586,-0.424,,,,0.354,,,,,,,,0.224,,0.569,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8621,16984,5.0,2.114,-0.418,,,,0.461,,,,,,,,0.221,,0.528,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8622,16985,6.0,2.643,-0.5,,,,0.61,,,,,,,,0.264,,0.535,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8623,16986,7.0,3.171,-0.526,,,,0.791,,,,,,,,0.278,,0.529,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8624,16987,8.0,3.7,-0.455,,,,0.395,,,,,,,,0.12,,0.534,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8625,16988,9.0,3.7,0.0,,,,0.0,,,,,,,,0.0,,0.455,2019-02-06 12:39:20,2019-02-06 12:39:20,1759,1
8626,16989,0.0,9.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8627,16990,1.0,13.5,-0.62,,,,0.96,,,,,,1.2,0.96,2.325,2.232,4.543,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8628,16991,2.0,16.5,-0.72,,,,1.2,,,,,,1.5,1.2,2.16,2.592,3.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8629,16992,3.0,19.5,-1.16,,,,1.12,,,,,,1.4,1.12,3.48,3.898,3.032,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8630,16993,4.0,22.5,-1.37,,,,1.28,,,,,,1.6,1.28,4.11,5.261,3.007,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8631,16994,5.0,25.5,-1.82,,,,1.12,,,,,,1.4,1.12,4.095,4.586,3.034,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8632,16995,6.0,27.0,-2.25,,,,1.04,,,,,,1.3,1.04,3.375,3.51,1.56,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8633,16996,7.0,28.5,-2.25,,,,0.96,,,,,,1.2,0.96,5.063,4.86,1.5,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8634,16997,8.0,31.5,-2.14,,,,0.96,,,,,,1.2,0.96,6.42,6.163,3.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8635,16998,9.0,34.5,-1.75,,,,0.64,,,,,,0.8,0.64,5.25,3.36,3.025,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8636,16999,10.0,37.5,-1.29,,,,0.48,,,,,,0.6,0.48,3.87,1.858,3.035,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8637,17000,11.0,40.5,-0.77,,,,0.24,,,,,,0.3,0.24,1.732,0.416,3.045,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8638,17001,12.0,42.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,1.686,2019-02-06 12:39:20,2019-02-06 12:39:20,1760,1
8639,17002,0.0,5.5,0.0,,,,0.563,,,,,,,0.563,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8640,17003,1.0,8.0,-0.85,,,,0.939,,,,,,,0.939,2.763,2.594,2.641,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8641,17004,2.0,12.0,-0.42,,,,0.632,,,,,,,0.632,1.68,1.062,4.023,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8642,17005,3.0,16.0,-0.62,,,,0.816,,,,,,,0.816,2.48,2.024,4.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8643,17006,4.0,20.0,-0.74,,,,0.82,,,,,,,0.82,2.22,1.82,4.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8644,17007,5.0,22.0,-0.74,,,,0.85,,,,,,,0.85,2.22,1.887,2.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8645,17008,6.0,26.0,-0.58,,,,0.75,,,,,,,0.75,2.32,1.74,4.003,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8646,17009,7.0,30.0,-0.98,,,,0.2,,,,,,,0.2,2.94,0.588,4.02,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8647,17010,8.0,32.0,-1.2,,,,1.282,,,,,,,1.282,2.4,3.077,2.012,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8648,17011,9.0,34.0,-0.89,,,,1.218,,,,,,,1.218,2.67,3.252,2.024,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8649,17012,10.0,38.0,-0.77,,,,1.33,,,,,,,1.33,3.85,5.121,4.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8650,17013,11.0,44.0,0.0,,,,0.798,,,,,,,0.798,0.0,0.0,6.049,2019-02-06 12:39:20,2019-02-06 12:39:20,1761,1
8651,17014,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8652,17015,1.0,0.45,-0.17,,,,0.3,,,,,,,,0.077,,0.481,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8653,17016,2.0,0.9,-0.28,,,,0.523,,,,,,,,0.126,,0.463,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8654,17017,3.0,1.35,-0.19,,,,0.37,,,,,,,,0.086,,0.459,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8655,17018,4.0,1.8,-0.17,,,,0.42,,,,,,,,0.076,,0.45,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8656,17019,5.0,2.25,-0.2,,,,0.6,,,,,,,,0.09,,0.451,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8657,17020,6.0,2.7,0.0,,,,0.0,,,,,,,,0.0,,0.492,2019-02-06 12:39:20,2019-02-06 12:39:20,1762,1
8658,17021,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8659,17022,1.0,0.0,-0.2,,,,0.0,,,,,,,0.0,0.2,0.0,0.2,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8660,17023,2.0,2.0,-0.44,,,,0.61,,,,,,,0.61,0.88,0.537,2.014,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8661,17024,3.0,4.0,-0.6,,,,0.671,,,,,,,0.671,1.2,0.805,2.006,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8662,17025,4.0,6.0,-0.45,,,,0.732,,,,,,,0.732,0.9,0.659,2.006,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8663,17026,5.0,8.0,-0.38,,,,0.793,,,,,,,0.793,0.76,0.603,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8664,17027,6.0,10.0,-0.32,,,,0.915,,,,,,,0.915,0.64,0.586,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8665,17028,7.0,12.0,-0.39,,,,0.915,,,,,,,0.915,0.78,0.714,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8666,17029,8.0,14.0,-0.35,,,,0.915,,,,,,,0.915,0.7,0.64,2.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8667,17030,9.0,16.0,-0.38,,,,1.037,,,,,,,1.037,0.76,0.788,2.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8668,17031,10.0,18.0,-0.52,,,,1.037,,,,,,,1.037,1.04,1.078,2.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8669,17032,11.0,20.0,-0.57,,,,1.098,,,,,,,1.098,1.14,1.252,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8670,17033,12.0,22.0,-0.76,,,,1.159,,,,,,,1.159,1.52,1.762,2.009,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8671,17034,13.0,24.0,-0.84,,,,1.159,,,,,,,1.159,1.68,1.947,2.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8672,17035,14.0,26.0,-0.77,,,,1.159,,,,,,,1.159,1.54,1.785,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8673,17036,15.0,28.0,-0.75,,,,1.159,,,,,,,1.159,1.5,1.739,2.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8674,17037,16.0,30.0,-0.66,,,,1.098,,,,,,,1.098,1.32,1.449,2.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8675,17038,17.0,32.0,-0.64,,,,1.037,,,,,,,1.037,1.28,1.327,2.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8676,17039,18.0,34.0,-0.74,,,,0.976,,,,,,,0.976,0.74,0.722,2.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8677,17040,19.0,34.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.74,2019-02-06 12:39:20,2019-02-06 12:39:20,1763,1
8678,17041,0.0,1.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8679,17042,1.0,4.0,-1.14,,0.198,,0.245,,,,0.208,,0.5,0.224,2.85,0.638,3.209,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8680,17043,2.0,6.0,-1.28,,0.42,,0.642,,,,0.57,,1.1,0.569,2.56,1.457,2.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8681,17044,3.0,8.0,-1.2,,0.421,,0.755,,,,0.894,,1.2,0.706,2.4,1.694,2.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8682,17045,4.0,10.0,-1.48,,0.61,,0.742,,,,0.962,,1.2,0.764,2.96,2.261,2.02,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8683,17046,5.0,12.0,-1.63,,0.984,,1.04,,,,1.184,,1.6,1.062,3.26,3.462,2.006,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8684,17047,6.0,14.0,-1.57,,1.04,,1.364,,,,1.51,,1.7,1.32,3.14,4.145,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8685,17048,7.0,16.0,-1.5,,1.126,,1.319,,,,1.47,,2.0,1.308,3.0,3.924,2.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8686,17049,8.0,18.0,-1.76,,1.195,,1.292,,,,1.437,,1.7,1.304,3.52,4.59,2.017,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8687,17050,9.0,20.0,-1.9,,0.93,,1.17,,,,1.07,,1.5,1.085,2.85,3.092,2.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8688,17051,10.0,21.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,2.147,2019-02-06 12:39:20,2019-02-06 12:39:20,1764,1
8689,17052,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8690,17053,1.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8691,17054,2.0,0.0,-0.444,,,,0.573,,,,,,,,0.155,,0.444,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8692,17055,3.0,0.7,-0.465,,,,0.955,,,,,,,,0.326,,0.7,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8693,17056,4.0,1.4,-0.541,,,,0.723,,,,,,,,0.379,,0.704,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8694,17057,5.0,2.1,-0.439,,,,0.804,,,,,,,,0.307,,0.707,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8695,17058,6.0,2.8,-0.216,,,,0.81,,,,,,,,0.151,,0.735,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8696,17059,7.0,3.5,-0.273,,,,0.739,,,,,,,,0.191,,0.702,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8697,17060,8.0,4.2,-0.199,,,,0.635,,,,,,,,0.139,,0.704,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8698,17061,9.0,4.9,-0.146,,,,0.722,,,,,,,,0.102,,0.702,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8699,17062,10.0,5.6,-0.163,,,,0.545,,,,,,,,0.114,,0.7,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8700,17063,11.0,6.3,-0.121,,,,0.217,,,,,,,,0.042,,0.701,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8701,17064,12.0,6.3,0.0,,,,0.0,,,,,,,,0.0,,0.121,2019-02-06 12:39:20,2019-02-06 12:39:20,1765,1
8702,17065,1.0,0.0,0.0,,,,0.0,,,,,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8703,17066,2.0,0.0,-0.418,,,,0.0,,,,,,0.0,,0.135,,0.418,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8704,17067,3.0,0.644,-0.418,,,,1.519,,,,,,1.8,,0.269,,0.644,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8705,17068,4.0,1.289,-0.367,,,,1.098,,,,,,2.2,,0.237,,0.647,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8706,17069,5.0,1.933,-0.323,,,,1.381,,,,,,2.5,,0.208,,0.646,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8707,17070,6.0,2.578,-0.285,,,,1.316,,,,,,2.8,,0.184,,0.646,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8708,17071,7.0,3.222,-0.276,,,,1.539,,,,,,2.5,,0.178,,0.644,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8709,17072,8.0,3.867,-0.251,,,,1.514,,,,,,2.6,,0.162,,0.645,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8710,17073,9.0,4.511,-0.235,,,,1.287,,,,,,2.3,,0.151,,0.644,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8711,17074,10.0,5.155,-0.203,,,,1.435,,,,,,0.6,,0.131,,0.645,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
